Airline.Status,Age,Gender,Price.Sensitivity,Flights.Per.Year,Loyalty,Type.of.Travel,Eating.and.Drinking.at.Airport,Class,Partner.Code,Origin.State,Destination.State,Arrival.Delay.in.Minutes,Flight.cancelled,Flight.time.in.minutes,Customer.Type
Blue,Old,Male,1,Non_Frq_Fly,Negative,Business travel,151orMore,Eco,WN,Colorado,Michigan,Short_Delay,No,Short_Flights,Promoter
Blue,Old,Male,2,Frq_Fly,Negative,Mileage tickets,151orMore,Eco Plus,DL,Maryland,Georgia,Short_Delay,No,Short_Flights,Passive
Silver,Old,Male,1,Non_Frq_Fly,Negative,Business travel,50orLess,Eco,OO,Illinois,Colorado,Short_Delay,No,Short_Flights,Promoter
Blue,Old,Female,1,Frq_Fly,Negative,Business travel,50orLess,Eco,MQ,Illinois,Michigan,Short_Delay,No,Long_Flights,Promoter
Blue,Old,Male,1,Frq_Fly,Negative,Business travel,50orLess,Eco,EV,Illinois,Missouri,Short_Delay,No,Long_Flights,Detractor
Gold,Old,Female,1,Non_Frq_Fly,Negative,Business travel,151orMore,Eco,US,California,Pennsylvania,Short_Delay,No,Long_Flights,Passive
Blue,Old,Female,2,Non_Frq_Fly,Negative,Mileage tickets,50orLess,Eco,OU,Colorado,California,Short_Delay,No,Short_Flights,Passive
Blue,Old,Male,2,Non_Frq_Fly,Negative,Business travel,50orLess,Eco,WN,Texas,Texas,Long_Delay,No,Long_Flights,Detractor
Blue,Old,Male,1,Frq_Fly,Negative,Personal Travel,50orLess,Eco,OO,Montana,Utah,Long_Delay,No,Long_Flights,Detractor
Blue,Old,Male,0,Frq_Fly,Negative,Business travel,50orLess,Eco,US,Pennsylvania,North Carolina,Short_Delay,No,Long_Flights,Passive
Silver,Old,Male,1,Non_Frq_Fly,Negative,Business travel,151orMore,Eco,US,California,Arizona,Short_Delay,No,Long_Flights,Promoter
Blue,Old,Female,1,Non_Frq_Fly,Positive,Personal Travel,50orLess,Eco,OO,Colorado,Texas,Long_Delay,No,Long_Flights,Detractor
Blue,Old,Female,1,Frq_Fly,Negative,Business travel,50orLess,Eco,B6,Puerto Rico,Florida,Short_Delay,No,Short_Flights,Detractor
Blue,Old,Male,1,Frq_Fly,Negative,Business travel,151orMore,Eco,OO,Michigan,Michigan,Short_Delay,No,Long_Flights,Detractor
Blue,Old,Male,1,Non_Frq_Fly,Positive,Business travel,151orMore,Business,WN,Colorado,California,Long_Delay,No,Short_Flights,Passive
Blue,Old,Male,2,Frq_Fly,Negative,Business travel,50orLess,Eco,MQ,Missouri,Virginia,Long_Delay,No,Long_Flights,Passive
Blue,Old,Female,3,Non_Frq_Fly,Negative,Business travel,50orLess,Eco,DL,Georgia,Massachusetts,Short_Delay,No,Short_Flights,Passive
Blue,Old,Female,2,Non_Frq_Fly,Positive,Mileage tickets,151orMore,Eco,US,California,Arizona,Short_Delay,No,Long_Flights,Promoter
Platinum,Old,Female,1,Frq_Fly,Positive,Business travel,50orLess,Eco,US,North Carolina,Virginia,Short_Delay,No,Long_Flights,Passive
Silver,Old,Female,1,Non_Frq_Fly,Positive,Personal Travel,50orLess,Eco,B6,Texas,Massachusetts,Short_Delay,No,Short_Flights,Passive
Silver,Old,Female,1,Frq_Fly,Negative,Personal Travel,50orLess,Eco,DL,New York,Georgia,Long_Delay,No,Short_Flights,Passive
Silver,Old,Male,1,Non_Frq_Fly,Positive,Business travel,50orLess,Eco,WN,Ohio,Florida,Short_Delay,No,Short_Flights,Promoter
Blue,Old,Female,2,Non_Frq_Fly,Positive,Business travel,50orLess,Eco,WN,Arizona,California,Short_Delay,No,Long_Flights,Passive
Silver,Old,Male,1,Frq_Fly,Positive,Business travel,50orLess,Eco,EV,Louisiana,Georgia,Short_Delay,No,Long_Flights,Passive
Blue,Old,Female,2,Frq_Fly,Negative,Personal Travel,151orMore,Eco,EV,Virginia,Minnesota,Short_Delay,No,Short_Flights,Detractor
Blue,Old,Female,1,Non_Frq_Fly,Negative,Mileage tickets,151orMore,Eco,DL,Michigan,Pennsylvania,Long_Delay,No,Long_Flights,Passive
Blue,Old,Male,2,Frq_Fly,Negative,Business travel,151orMore,Eco,DL,Florida,Georgia,Short_Delay,No,Short_Flights,Promoter
Silver,Old,Female,1,Frq_Fly,Positive,Business travel,50orLess,Eco,EV,Illinois,Ohio,Short_Delay,No,Long_Flights,Passive
Blue,Old,Male,2,Non_Frq_Fly,Negative,Mileage tickets,151orMore,Eco,WN,Florida,Pennsylvania,Short_Delay,No,Short_Flights,Promoter
Gold,Old,Male,1,Frq_Fly,Negative,Business travel,151orMore,Eco,EV,Georgia,New York,Short_Delay,No,Short_Flights,Detractor
Silver,Old,Female,1,Frq_Fly,Negative,Personal Travel,50orLess,Eco,OU,Colorado,Oregon,Short_Delay,No,Short_Flights,Passive
Silver,Old,Male,1,Non_Frq_Fly,Negative,Business travel,151orMore,Eco,AA,California,Florida,Short_Delay,No,Long_Flights,Promoter
Blue,Old,Male,2,Frq_Fly,Negative,Business travel,151orMore,Eco,WN,Ohio,Nevada,Short_Delay,No,Long_Flights,Passive
Blue,Old,Female,1,Non_Frq_Fly,Positive,Personal Travel,50orLess,Eco,EV,Indiana,Illinois,Short_Delay,No,Long_Flights,Detractor
Blue,Old,Female,2,Frq_Fly,Negative,Personal Travel,50orLess,Eco,WN,Florida,Alabama,Short_Delay,No,Long_Flights,Passive
Blue,Old,Male,1,Frq_Fly,Positive,Business travel,50orLess,Eco,WN,Texas,Illinois,Short_Delay,No,Short_Flights,Passive
Silver,Old,Male,1,Frq_Fly,Negative,Business travel,50orLess,Business,WN,Texas,Texas,Short_Delay,No,Long_Flights,Detractor
Blue,Old,Female,1,Frq_Fly,Negative,Personal Travel,151orMore,Eco,MQ,Missouri,New York,Short_Delay,No,Short_Flights,Passive
Silver,Old,Male,1,Frq_Fly,Negative,Business travel,151orMore,Eco,US,California,Arizona,Short_Delay,No,Long_Flights,Promoter
Blue,Old,Male,1,Non_Frq_Fly,Negative,Business travel,50orLess,Eco,WN,Texas,Illinois,Short_Delay,No,Short_Flights,Passive
Blue,Old,Male,1,Frq_Fly,Negative,Personal Travel,151orMore,Eco,F9,Washington,Colorado,Long_Delay,No,Short_Flights,Detractor
Blue,Old,Male,1,Frq_Fly,Negative,Business travel,151orMore,Eco,B6,California,Massachusetts,Long_Delay,No,Long_Flights,Promoter
Silver,Old,Female,1,Non_Frq_Fly,Negative,Business travel,50orLess,Eco,DL,Utah,Georgia,Short_Delay,No,Short_Flights,Promoter
Blue,Old,Male,2,Non_Frq_Fly,Negative,Mileage tickets,50orLess,Eco,AA,Florida,Virginia,Short_Delay,No,Short_Flights,Promoter
Blue,Old,Female,2,Non_Frq_Fly,Negative,Business travel,50orLess,Eco,DL,Michigan,Florida,Long_Delay,No,Short_Flights,Detractor
Blue,Old,Male,2,Non_Frq_Fly,Positive,Business travel,151orMore,Eco,DL,Massachusetts,Michigan,Short_Delay,No,Short_Flights,Passive
Blue,Old,Female,2,Non_Frq_Fly,Negative,Personal Travel,50orLess,Eco,WN,Missouri,Missouri,Short_Delay,No,Long_Flights,Passive
Blue,Old,Female,1,Frq_Fly,Positive,Business travel,50orLess,Eco,OO,California,Arizona,Short_Delay,No,Long_Flights,Promoter
Blue,Old,Female,2,Non_Frq_Fly,Negative,Personal Travel,50orLess,Eco,WN,Arizona,Oregon,Short_Delay,No,Short_Flights,Detractor
Silver,Old,Female,1,Frq_Fly,Negative,Business travel,50orLess,Eco Plus,WN,California,California,Short_Delay,No,Long_Flights,Promoter
Silver,Old,Female,1,Frq_Fly,Negative,Business travel,151orMore,Eco,US,Florida,North Carolina,Short_Delay,No,Long_Flights,Promoter
Blue,Old,Male,1,Non_Frq_Fly,Negative,Personal Travel,50orLess,Business,US,Nevada,Arizona,Short_Delay,No,Long_Flights,Detractor
Blue,Old,Female,1,Non_Frq_Fly,Positive,Business travel,50orLess,Eco Plus,WN,Texas,California,Short_Delay,No,Short_Flights,Passive
Blue,Old,Female,1,Non_Frq_Fly,Negative,Business travel,151orMore,Business,WN,Texas,Arizona,Short_Delay,No,Long_Flights,Passive
Blue,Old,Male,1,Non_Frq_Fly,Negative,Business travel,50orLess,Eco,AS,Washington,Georgia,Short_Delay,No,Long_Flights,Detractor
Blue,Old,Female,1,Frq_Fly,Negative,Business travel,50orLess,Eco,EV,Illinois,Florida,Short_Delay,No,Short_Flights,Detractor
Blue,Old,Female,2,Frq_Fly,Negative,Mileage tickets,151orMore,Eco,DL,Georgia,Pennsylvania,Short_Delay,No,Long_Flights,Promoter
Blue,Old,Male,1,Frq_Fly,Positive,Business travel,151orMore,Business,B6,Massachusetts,Puerto Rico,Short_Delay,No,Long_Flights,Promoter
Blue,Old,Male,1,Frq_Fly,Negative,Business travel,50orLess,Eco Plus,OO,California,Utah,Short_Delay,No,Long_Flights,Passive
Blue,Old,Female,2,Frq_Fly,Negative,Personal Travel,50orLess,Eco,WN,Washington,Arizona,Short_Delay,No,Short_Flights,Detractor
Blue,Old,Male,1,Frq_Fly,Negative,Business travel,50orLess,Eco,OU,New York,California,Short_Delay,No,Long_Flights,Detractor
Blue,Old,Female,1,Non_Frq_Fly,Negative,Business travel,151orMore,Eco,WN,Alabama,Florida,Short_Delay,No,Long_Flights,Promoter
Blue,Old,Male,0,Non_Frq_Fly,Positive,Business travel,50orLess,Eco,MQ,Florida,Florida,Short_Delay,No,Long_Flights,Promoter
Gold,Old,Male,1,Frq_Fly,Positive,Business travel,50orLess,Eco,OU,Colorado,Ohio,Short_Delay,No,Short_Flights,Detractor
Gold,Old,Male,2,Non_Frq_Fly,Negative,Business travel,151orMore,Eco Plus,DL,Tennessee,Georgia,Short_Delay,No,Long_Flights,Promoter
Blue,Old,Female,1,Frq_Fly,Positive,Personal Travel,151orMore,Business,OO,California,California,Short_Delay,No,Long_Flights,Detractor
Blue,Old,Male,1,Frq_Fly,Negative,Mileage tickets,151orMore,Eco,DL,Georgia,Ohio,Short_Delay,No,Long_Flights,Promoter
Blue,Old,Female,2,Non_Frq_Fly,Positive,Personal Travel,151orMore,Eco Plus,EV,New York,Virginia,Short_Delay,No,Long_Flights,Detractor
Blue,Old,Male,1,Frq_Fly,Negative,Personal Travel,151orMore,Eco Plus,DL,Washington,New York,Short_Delay,No,Long_Flights,Promoter
Silver,Old,Male,2,Frq_Fly,Positive,Business travel,50orLess,Eco,OO,Utah,California,Short_Delay,No,Long_Flights,Promoter
Blue,Old,Female,2,Frq_Fly,Negative,Business travel,151orMore,Eco,MQ,North Carolina,Florida,Short_Delay,No,Long_Flights,Passive
Silver,Old,Male,1,Non_Frq_Fly,Negative,Personal Travel,50orLess,Eco,EV,Virginia,Tennessee,Long_Delay,No,Long_Flights,Detractor
Blue,Old,Female,2,Frq_Fly,Negative,Personal Travel,50orLess,Eco,WN,California,Arizona,Short_Delay,No,Long_Flights,Detractor
Blue,Old,Female,1,Frq_Fly,Negative,Personal Travel,151orMore,Eco,OO,Wyoming,Utah,Short_Delay,No,Long_Flights,Passive
Blue,Old,Female,1,Non_Frq_Fly,Positive,Mileage tickets,50orLess,Eco,DL,Georgia,Florida,Short_Delay,No,Long_Flights,Promoter
Silver,Old,Male,1,Non_Frq_Fly,Negative,Business travel,50orLess,Eco,OU,Illinois,Colorado,Short_Delay,No,Short_Flights,Promoter
Silver,Old,Male,1,Non_Frq_Fly,Positive,Business travel,151orMore,Business,DL,Michigan,Florida,Short_Delay,No,Short_Flights,Promoter
Blue,Old,Female,1,Non_Frq_Fly,Positive,Business travel,50orLess,Eco,MQ,Illinois,Maryland,Short_Delay,No,Long_Flights,Detractor
Blue,Old,Female,1,Frq_Fly,Negative,Personal Travel,50orLess,Eco,US,Arizona,Washington,Short_Delay,No,Short_Flights,Detractor
Blue,Old,Female,1,Non_Frq_Fly,Negative,Business travel,151orMore,Eco,EV,Arkansas,Texas,Short_Delay,No,Long_Flights,Passive
Blue,Old,Female,1,Frq_Fly,Negative,Business travel,151orMore,Eco,DL,Nevada,Georgia,Short_Delay,No,Short_Flights,Promoter
Blue,Old,Female,1,Frq_Fly,Negative,Personal Travel,151orMore,Eco Plus,WN,Texas,Arkansas,Short_Delay,No,Long_Flights,Detractor
Blue,Old,Female,2,Non_Frq_Fly,Positive,Personal Travel,151orMore,Eco Plus,OU,Illinois,Virginia,Short_Delay,No,Long_Flights,Detractor
Blue,Old,Male,2,Non_Frq_Fly,Negative,Mileage tickets,50orLess,Eco,AS,Virginia,Washington,Short_Delay,No,Long_Flights,Promoter
Blue,Old,Female,2,Frq_Fly,Positive,Personal Travel,50orLess,Eco,DL,Minnesota,Massachusetts,Short_Delay,No,Short_Flights,Detractor
Blue,Old,Male,2,Non_Frq_Fly,Negative,Personal Travel,50orLess,Eco,DL,Minnesota,Arizona,Short_Delay,No,Short_Flights,Detractor
Blue,Old,Male,1,Frq_Fly,Negative,Personal Travel,50orLess,Eco,DL,Arizona,Minnesota,Short_Delay,No,Short_Flights,Detractor
Blue,Old,Female,1,Frq_Fly,Negative,Business travel,50orLess,Eco,AA,California,Hawaii,Short_Delay,No,Long_Flights,Passive
Blue,Old,Female,2,Non_Frq_Fly,Negative,Mileage tickets,50orLess,Eco,OO,Illinois,Wisconsin,Short_Delay,No,Long_Flights,Passive
Silver,Old,Male,1,Frq_Fly,Positive,Business travel,50orLess,Eco,DL,Georgia,Arkansas,Short_Delay,No,Long_Flights,Passive
Blue,Old,Male,2,Non_Frq_Fly,Negative,Personal Travel,50orLess,Eco,WN,Texas,Texas,Short_Delay,No,Long_Flights,Detractor
Blue,Old,Female,1,Frq_Fly,Negative,Business travel,50orLess,Eco,MQ,Florida,Pennsylvania,Short_Delay,No,Short_Flights,Passive
Blue,Old,Female,1,Frq_Fly,Positive,Business travel,50orLess,Eco,WN,Arizona,New Mexico,Short_Delay,No,Long_Flights,Promoter
Blue,Old,Female,1,Non_Frq_Fly,Negative,Personal Travel,151orMore,Eco Plus,WN,Texas,Alabama,Long_Delay,No,Long_Flights,Detractor
Blue,Old,Female,1,Non_Frq_Fly,Negative,Business travel,50orLess,Eco,WN,Missouri,Texas,Short_Delay,No,Long_Flights,Passive
Blue,Old,Male,1,Non_Frq_Fly,Negative,Business travel,50orLess,Eco,US,North Carolina,Pennsylvania,Long_Delay,No,Long_Flights,Detractor
Silver,Old,Male,1,Frq_Fly,Positive,Business travel,50orLess,Eco,WN,Arizona,California,Short_Delay,No,Long_Flights,Passive
Silver,Old,Male,1,Non_Frq_Fly,Negative,Personal Travel,151orMore,Eco,B6,Puerto Rico,Florida,Short_Delay,No,Short_Flights,Promoter
Silver,Old,Male,2,Non_Frq_Fly,Positive,Business travel,151orMore,Eco,WN,Florida,Michigan,Short_Delay,No,Short_Flights,Promoter
Blue,Old,Male,0,Non_Frq_Fly,Positive,Business travel,50orLess,Eco,WN,California,Texas,Long_Delay,No,Short_Flights,Passive
Silver,Old,Male,1,Frq_Fly,Positive,Business travel,50orLess,Business,WN,Oklahoma,Texas,Long_Delay,No,Long_Flights,Promoter
Silver,Old,Male,1,Frq_Fly,Positive,Business travel,151orMore,Eco,OO,California,California,Long_Delay,No,Long_Flights,Promoter
Blue,Old,Female,1,Non_Frq_Fly,Negative,Personal Travel,151orMore,Eco,EV,North Carolina,Georgia,Short_Delay,No,Long_Flights,Detractor
Blue,Old,Male,2,Non_Frq_Fly,Negative,Business travel,50orLess,Eco,WN,Illinois,Texas,Short_Delay,No,Short_Flights,Passive
Blue,Old,Female,1,Non_Frq_Fly,Negative,Business travel,50orLess,Eco,WN,Minnesota,Missouri,Short_Delay,No,Long_Flights,Promoter
Blue,Old,Female,1,Non_Frq_Fly,Negative,Business travel,50orLess,Eco,OO,Illinois,Virginia,Short_Delay,No,Long_Flights,Detractor
Blue,Old,Female,2,Frq_Fly,Positive,Business travel,50orLess,Eco,DL,Utah,North Carolina,Short_Delay,No,Short_Flights,Passive
Blue,Old,Male,0,Frq_Fly,Negative,Personal Travel,50orLess,Eco,FL,Georgia,New York,Short_Delay,No,Short_Flights,Detractor
Blue,Old,Female,2,Non_Frq_Fly,Negative,Personal Travel,151orMore,Eco,OU,California,California,Short_Delay,No,Long_Flights,Detractor
Silver,Old,Female,2,Non_Frq_Fly,Negative,Business travel,50orLess,Eco Plus,DL,Florida,Utah,Short_Delay,No,Long_Flights,Promoter
Silver,Old,Female,1,Frq_Fly,Negative,Personal Travel,50orLess,Eco,US,Arizona,Hawaii,Short_Delay,No,Long_Flights,Passive
Silver,Old,Male,0,Non_Frq_Fly,Negative,Business travel,50orLess,Eco,US,Rhode Island,North Carolina,Short_Delay,Yes,Long_Flights,Promoter
Blue,Old,Female,2,Non_Frq_Fly,Positive,Personal Travel,50orLess,Eco,WN,Colorado,Louisiana,Short_Delay,No,Short_Flights,Detractor
Blue,Old,Male,1,Frq_Fly,Negative,Personal Travel,151orMore,Eco,OO,California,California,Short_Delay,No,Long_Flights,Passive
Gold,Old,Female,1,Non_Frq_Fly,Positive,Business travel,50orLess,Business,OU,Texas,Virginia,Short_Delay,No,Short_Flights,Detractor
Blue,Old,Male,1,Non_Frq_Fly,Negative,Business travel,50orLess,Eco,MQ,Illinois,New York,Long_Delay,No,Long_Flights,Promoter
Blue,Old,Male,1,Non_Frq_Fly,Negative,Business travel,50orLess,Eco,WN,California,California,Short_Delay,No,Long_Flights,Passive
Blue,Old,Male,1,Frq_Fly,Positive,Business travel,151orMore,Eco,OU,Colorado,Texas,Long_Delay,No,Short_Flights,Promoter
Blue,Old,Male,1,Frq_Fly,Negative,Business travel,151orMore,Eco,AS,Colorado,Washington,Short_Delay,No,Short_Flights,Promoter
Blue,Old,Male,2,Non_Frq_Fly,Negative,Personal Travel,50orLess,Eco,DL,Texas,Georgia,Short_Delay,No,Short_Flights,Detractor
Blue,Old,Male,2,Non_Frq_Fly,Negative,Business travel,50orLess,Eco,WN,New York,Illinois,Short_Delay,No,Short_Flights,Promoter
Platinum,Old,Male,1,Non_Frq_Fly,Negative,Personal Travel,50orLess,Eco,US,Colorado,Arizona,Short_Delay,No,Long_Flights,Detractor
Blue,Old,Female,1,Frq_Fly,Negative,Business travel,50orLess,Eco,EV,Illinois,Florida,Long_Delay,No,Short_Flights,Passive
Blue,Old,Female,1,Frq_Fly,Negative,Personal Travel,151orMore,Eco Plus,OU,Nevada,Illinois,Short_Delay,No,Long_Flights,Passive
Blue,Old,Male,1,Non_Frq_Fly,Positive,Business travel,151orMore,Eco,DL,Texas,Georgia,Short_Delay,No,Long_Flights,Passive
Gold,Old,Male,1,Frq_Fly,Negative,Business travel,151orMore,Eco,DL,Georgia,Missouri,Short_Delay,No,Short_Flights,Promoter
Blue,Old,Male,1,Non_Frq_Fly,Positive,Personal Travel,50orLess,Business,DL,Florida,Kentucky,Long_Delay,No,Short_Flights,Detractor
Platinum,Old,Female,2,Non_Frq_Fly,Negative,Business travel,151orMore,Eco,OU,Colorado,Nebraska,Short_Delay,No,Long_Flights,Promoter
Blue,Old,Male,1,Non_Frq_Fly,Negative,Business travel,151orMore,Eco,EV,Minnesota,Wisconsin,Short_Delay,Yes,Long_Flights,Detractor
Gold,Old,Male,1,Non_Frq_Fly,Negative,Business travel,151orMore,Eco,EV,Texas,Arkansas,Short_Delay,No,Long_Flights,Detractor
Silver,Old,Male,1,Frq_Fly,Negative,Business travel,50orLess,Eco Plus,WN,Illinois,Minnesota,Short_Delay,No,Long_Flights,Passive
Silver,Old,Male,2,Frq_Fly,Negative,Business travel,50orLess,Eco,EV,Georgia,Georgia,Long_Delay,No,Long_Flights,Passive
Blue,Old,Male,1,Non_Frq_Fly,Negative,Business travel,151orMore,Eco,DL,New York,Louisiana,Short_Delay,No,Short_Flights,Promoter
Blue,Old,Female,2,Non_Frq_Fly,Negative,Mileage tickets,151orMore,Eco,WN,Florida,Pennsylvania,Short_Delay,No,Short_Flights,Detractor
Blue,Old,Female,3,Non_Frq_Fly,Negative,Personal Travel,50orLess,Eco,OU,Texas,Louisiana,Short_Delay,No,Long_Flights,Detractor
Blue,Old,Female,3,Frq_Fly,Negative,Personal Travel,151orMore,Eco,B6,Virginia,Massachusetts,Short_Delay,No,Long_Flights,Detractor
Blue,Old,Male,2,Frq_Fly,Negative,Personal Travel,50orLess,Eco,OU,Colorado,Texas,Short_Delay,No,Short_Flights,Detractor
Blue,Old,Male,1,Non_Frq_Fly,Negative,Personal Travel,151orMore,Eco Plus,EV,Georgia,Nebraska,Short_Delay,No,Short_Flights,Detractor
Silver,Old,Male,2,Non_Frq_Fly,Negative,Business travel,50orLess,Eco,MQ,Virginia,New York,Short_Delay,No,Long_Flights,Promoter
Blue,Old,Female,1,Non_Frq_Fly,Positive,Business travel,50orLess,Eco,EV,Tennessee,Texas,Short_Delay,No,Long_Flights,Detractor
Blue,Old,Male,1,Non_Frq_Fly,Negative,Business travel,151orMore,Eco,DL,Georgia,Maryland,Short_Delay,No,Long_Flights,Promoter
Blue,Old,Male,1,Frq_Fly,Negative,Business travel,151orMore,Eco,US,Puerto Rico,Pennsylvania,Short_Delay,No,Long_Flights,Promoter
Blue,Old,Female,2,Non_Frq_Fly,Negative,Business travel,151orMore,Eco,US,Virginia,Massachusetts,Short_Delay,No,Long_Flights,Passive
Blue,Old,Male,1,Frq_Fly,Positive,Business travel,151orMore,Eco,OO,Wisconsin,Illinois,Short_Delay,No,Long_Flights,Promoter
Blue,Old,Male,1,Frq_Fly,Negative,Personal Travel,50orLess,Eco,VX,California,California,Short_Delay,No,Long_Flights,Detractor
Blue,Old,Female,1,Non_Frq_Fly,Negative,Business travel,151orMore,Eco Plus,US,North Carolina,New York,Short_Delay,No,Long_Flights,Passive
Blue,Old,Male,1,Frq_Fly,Negative,Personal Travel,151orMore,Eco,DL,Georgia,Texas,Short_Delay,No,Short_Flights,Detractor
Blue,Old,Female,1,Frq_Fly,Negative,Business travel,50orLess,Eco,WN,Nevada,Florida,Short_Delay,No,Long_Flights,Promoter
Gold,Old,Male,2,Frq_Fly,Negative,Business travel,50orLess,Eco,US,Arizona,Nevada,Short_Delay,No,Long_Flights,Promoter
Blue,Old,Female,1,Non_Frq_Fly,Negative,Personal Travel,50orLess,Eco,DL,Georgia,California,Short_Delay,No,Long_Flights,Passive
Blue,Old,Female,1,Non_Frq_Fly,Positive,Business travel,50orLess,Eco,US,California,North Carolina,Short_Delay,No,Long_Flights,Promoter
Blue,Old,Male,1,Frq_Fly,Negative,Personal Travel,50orLess,Eco,WN,Florida,Texas,Short_Delay,No,Short_Flights,Detractor
Silver,Old,Male,1,Frq_Fly,Negative,Business travel,151orMore,Eco,OO,Utah,Nevada,Short_Delay,No,Long_Flights,Promoter
Silver,Old,Female,1,Non_Frq_Fly,Negative,Business travel,50orLess,Eco,MQ,Illinois,Texas,Short_Delay,No,Short_Flights,Promoter
Blue,Old,Female,2,Non_Frq_Fly,Negative,Business travel,50orLess,Eco,AA,Illinois,California,Short_Delay,No,Long_Flights,Passive
Blue,Old,Female,1,Frq_Fly,Negative,Personal Travel,50orLess,Eco Plus,US,Arizona,Colorado,Short_Delay,No,Long_Flights,Passive
Blue,Old,Female,1,Frq_Fly,Negative,Personal Travel,50orLess,Eco,MQ,Oklahoma,Illinois,Short_Delay,No,Long_Flights,Detractor
Silver,Old,Male,1,Frq_Fly,Negative,Business travel,50orLess,Eco,F9,Colorado,California,Long_Delay,No,Short_Flights,Passive
Blue,Old,Male,1,Frq_Fly,Negative,Business travel,50orLess,Eco,WN,Arizona,Georgia,Short_Delay,No,Short_Flights,Promoter
Platinum,Old,Female,1,Frq_Fly,Negative,Business travel,151orMore,Eco,DL,Utah,Michigan,Short_Delay,No,Short_Flights,Detractor
Blue,Old,Female,2,Non_Frq_Fly,Negative,Personal Travel,50orLess,Eco,MQ,North Carolina,Florida,Short_Delay,No,Short_Flights,Detractor
Gold,Old,Female,1,Non_Frq_Fly,Negative,Business travel,50orLess,Eco,WN,Nevada,Colorado,Short_Delay,No,Long_Flights,Detractor
Silver,Old,Male,1,Frq_Fly,Negative,Business travel,50orLess,Eco,EV,Minnesota,Wisconsin,Short_Delay,No,Long_Flights,Passive
Silver,Old,Female,1,Non_Frq_Fly,Negative,Business travel,151orMore,Business,DL,Michigan,Wisconsin,Long_Delay,No,Long_Flights,Promoter
Blue,Old,Male,2,Non_Frq_Fly,Negative,Personal Travel,151orMore,Eco,DL,Florida,Georgia,Short_Delay,No,Long_Flights,Passive
Gold,Old,Male,1,Frq_Fly,Negative,Business travel,50orLess,Eco,WN,New York,Florida,Short_Delay,No,Short_Flights,Promoter
Blue,Old,Male,1,Frq_Fly,Negative,Mileage tickets,151orMore,Eco,AS,Alaska,Alaska,Short_Delay,No,Long_Flights,Passive
Silver,Old,Female,1,Non_Frq_Fly,Negative,Business travel,50orLess,Business,AA,New York,California,Short_Delay,No,Long_Flights,Promoter
Silver,Old,Female,1,Non_Frq_Fly,Negative,Personal Travel,50orLess,Eco,EV,Texas,Texas,Short_Delay,No,Long_Flights,Detractor
Blue,Old,Female,2,Non_Frq_Fly,Positive,Personal Travel,50orLess,Eco,OO,California,Utah,Short_Delay,No,Long_Flights,Detractor
